galaxy,snapshot,snap_int,time_Myr,ptype,xcom,ycom,zcom,vxcom,vycom
MW,018,18,257.14285,3,-2.181645611111111,3.530950750514217,-1.625194568662432,0.033790311288209744,-1.47865711687773
MW,019,19,271.42857,1,-2.05448,3.355303333333333,-1.5735366666666666,-8.005380449197865,-1.8189296951871672
MW,019,19,271.42857,2,-2.4680010435914435,3.7151080386474367,-1.5651205944166242,-5.509103136414781,0.2024216004248635
MW,019,19,271.42857,3,-2.200246253481085,3.609290502726356,-1.6271252167352288,-3.78461490988015,2.659429136468792
MW,020,20,285.71427,1,0.0,0.0,0.0,0.0,0.0
MW,020,20,285.71427,2,-2.5004686787493084,3.808803882125069,-1.5662241394576646,-5.362013023006078,0.42778942572772755
MW,020,20,285.71427,3,-2.2671002781488205,3.655319715406332,-1.6063712395807623,-1.1330699173846492,1.7236685646840153
MW,021,21,299.99999,1,-1.8308152829944548,3.5086947639236596,-1.6436163917744917,-12.284981435418878,-1.7354180699893968
MW,021,21,299.99999,2,-2.575925380464859,3.801305405368013,-1.555993967902601,-7.460443827472726,0.44922104495006276
MW,021,21,299.99999,3,-2.4199881128775127,3.746788372340116,-1.6034297507242525,-9.396246566622983,-1.4596539373088684
MW,022,22,314.28571,1,-2.62615,4.4013,-1.35725,-9.925088011615633,-2.5458015712777193
MW,022,22,314.28571,2,-2.6458976227863973,3.8757486373609153,-1.5545820509324557,-4.32845830060105,-0.002999029928556154
MW,022,22,314.28571,3,-2.5139388195381103,3.80296187705919,-1.6063080007952233,-3.8564832331075194,-0.8334771396197553
MW,023,23,328.57141,1,-2.852536170212766,3.918536170212766,-1.764718555319149,-4.213409482051012,-0.3940389659936247
MW,023,23,328.57141,2,-2.707718932157077,3.9275517300335703,-1.5566401778226246,-5.9276821695900495,0.1310890914064181
MW,023,23,328.57141,3,-2.604835094346833,3.8588801674600206,-1.5819016651183802,-6.283705465411559,1.4677212724999997
MW,024,24,342.85714,1,-2.15056,3.5719800000000004,-1.1890100000000001,-5.395725975242199,-1.757820131324003
MW,024,24,342.85714,2,-2.7395115713504916,3.9787144067039186,-1.535295190346566,-6.671201039616544,0.9853228319535912
MW,024,24,342.85714,3,-2.6843225552502594,3.9338300270841122,-1.550379433563863,-5.154212621087243,2.0400113550230166
MW,025,25,357.14286,1,-2.9431810586206897,3.951797988965517,-1.2940703662068964,-2.952522271069869,-3.2890800165611367
MW,025,25,357.14286,2,-2.785788113560926,4.06024548159179,-1.5253858672366587,-8.20941164435328,0.27051328895350246
MW,025,25,357.14286,3,-2.9442872476975777,4.0364385577416195,-1.4891524294666014,-9.970998367142858,0.6206836307912087
MW,026,26,371.42856,1,-3.3716706666666667,4.152646666666667,-1.5761996666666667,-6.207306478964399,-6.206573833656959
MW,026,26,371.42856,2,-3.0140616575111383,4.16783440885742,-1.5295343061074578,-10.360623299113378,0.2702247485524735
MW,026,26,371.42856,3,-3.0660191008821367,4.177025697623131,-1.5106048021710365,-11.054567115268018,-1.9685232838312832
MW,027,27,385.71428,1,-3.28174,5.13797,-2.19638,-1.9132243698072802,0.20628376980727797
MW,027,27,385.71428,2,-3.1571644609898755,4.3085022092160035,-1.525613893781992,-11.633217819733368,-0.44751128890327346
MW,027,27,385.71428,3,-3.184937399626191,4.361802141900807,-1.50942942656731,-6.023465165473315,-2.4747695059521195
MW,028,28,399.99998,1,-3.4230625,4.4638875,-1.2438052499999999,-11.124559535106389,3.769284320212768
MW,028,28,399.99998,2,-3.2903770910709635,4.461758177155204,-1.5561602679252355,-10.677883030488683,-1.5804248710617395
MW,028,28,399.99998,3,-3.2504520585861694,4.434016914546248,-1.5412091704223385,-3.5919474794273136,-2.146280731982379
MW,029,29,414.2857,1,-3.362138409090909,4.6575109090909095,-1.7025409772727274,-11.245973750422836,-2.029582392177592
MW,029,29,414.2857,2,-3.390184282491323,4.626660714800997,-1.6036052532230074,-10.347676678639514,-2.5713516136733436
MW,029,29,414.2857,3,-3.2007350249035396,4.555244216520389,-1.610196476936452,-3.14960883908931,-3.2851438769049714
MW,030,30,428.57142,1,0.0,0.0,0.0,0.0,0.0
MW,030,30,428.57142,2,-3.4367777687191143,4.810063573455981,-1.635866620095985,-7.2373498683549915,-2.2830659870166214
MW,030,30,428.57142,3,-3.2918270827191893,4.634968854673284,-1.6343532760070307,-8.793803139341383,-2.0938948749506037
MW,031,31,442.85712,1,-3.142509098726115,4.744665140127388,-1.5815812885350318,-6.535681019567456,-4.730880576725029
MW,031,31,442.85712,2,-3.4961366883066636,4.953768592547633,-1.6691281407875949,-7.093701834764886,-2.292705359342424
MW,031,31,442.85712,3,-3.4030553745574856,4.791058345492142,-1.6723954060297768,-6.105612228693371,-3.5053113687896698
MW,032,32,457.14285,1,-0.6549336488651906,4.130195809285162,-1.803426365895613,-9.95796753224156,-6.695626600818832
MW,032,32,457.14285,2,-3.5924041438992993,5.070490579316264,-1.7266767054784724,-5.900971609141084,-2.7446298631333494
MW,032,32,457.14285,3,-3.4816508885448534,4.981272315212898,-1.7341500031025217,-6.754797663038253,-1.9472705506010923
MW,033,33,471.42857,1,-0.7320061369416889,4.287639226176147,-1.822867005904982,-15.247602137681163,-5.400999715320914
MW,033,33,471.42857,2,-3.6781475129245207,5.172315372623877,-1.7586660153042233,-4.7280032640647525,-3.0001465293546103
MW,033,33,471.42857,3,-3.5558444320289255,5.150364480090909,-1.7767718697747934,-5.566493118485378,-1.383063002040594
MW,034,34,485.71427,1,-0.7981414411844127,4.491576940007716,-1.834128016952382,-8.8556670944898,-8.362012247959186
MW,034,34,485.71427,2,-3.7154383773799373,5.302958033532254,-1.7742000389315147,-4.458986084417527,-2.4026638426166014
MW,034,34,485.71427,3,-3.6453082363129643,5.336957845931049,-1.7937493729884393,-6.460118099301312,-0.652321608233625
MW,035,35,499.99999,1,-0.983629310783946,4.5591823364270345,-1.9190692996140906,-5.005164598778008,-4.822857029531568
MW,035,35,499.99999,2,-3.7530632763328065,5.414830826268142,-1.8001980053168558,-3.6777724263529405,-3.531532500057015
MW,035,35,499.99999,3,-3.7362764962349138,5.525210472866379,-1.800280412412069,-5.251591206807769,2.0623589282980586
MW,036,36,514.28571,1,-1.0708030987938932,4.770309999173586,-1.9351673518753094,-2.181910784381342,-2.7078511703853962
MW,036,36,514.28571,2,-3.730530176641879,5.536801821204951,-1.8437464419857492,-3.9260095710702365,-3.5447384527739856
MW,036,36,514.28571,3,-3.7848648595318233,5.675998406364617,-1.8051773253290184,-4.0965809335574415,-2.324722483457354
MW,037,37,528.57141,1,-1.1247062716165808,4.907843235111013,-1.9631042533011784,-4.76695023255341,-2.1439566022380467
MW,037,37,528.57141,2,-3.7786540374313726,5.681121087679651,-1.886516061136731,-4.43431181925726,-2.8729942883392563
MW,037,37,528.57141,3,-3.831949941535441,5.811904859247779,-1.904122405978508,0.24998129141425088,-2.1314646033820006
MW,038,38,542.85714,1,-3.60494525,5.5939145,-1.7847459025,-8.257998065922923,-2.588958703853957
MW,038,38,542.85714,2,-3.8069552303808676,5.831049756739344,-1.9179850888506287,-3.127498028881842,-2.4364524377241668
MW,038,38,542.85714,3,-3.8155896178509905,5.896815429190353,-1.9076332370521103,-0.18169158289760326,-2.819980200740741
MW,039,39,557.14284,1,-1.2877461258617844,5.025308089356903,-2.040796633558381,-11.895284366869305,-7.765931001195546
MW,039,39,557.14284,2,-3.799503961892168,5.965518634554858,-1.9689565792770596,-2.9534060235676214,-2.4682295259140323
MW,039,39,557.14284,3,-3.8556835251550226,6.039878976849938,-1.9885446935221165,0.5195326470076169,-4.115265872613712
MW,040,40,571.42856,1,-1.4055369309161403,5.133660031427074,-2.146545713599955,-11.611863841733873,-9.75586432308468
MW,040,40,571.42856,2,-3.9428082321749462,6.043027455279566,-1.9965421897669426,-4.608449764483413,-2.427677958490403
MW,040,40,571.42856,3,-3.8757667181456954,6.171301442735928,-2.026962311924669,-3.6711188942165003,-3.254701749995635
MW,041,41,585.71428,1,-2.527820771014854,5.328283725460598,-2.691955483526084,-3.608641231755425,-10.367648344181461
MW,041,41,585.71428,2,-3.8150144764124683,6.169997631626718,-2.0384042887260327,-5.419833039424465,-2.30919486190569
MW,041,41,585.71428,3,-4.029428696514419,6.266724950101543,-2.0513071629082047,-3.496511227669797,-3.4518584709281512
MW,042,42,599.99998,1,-1.589684328306654,5.500991942384158,-2.21770847474097,2.314241463886064,-8.48030443204476
MW,042,42,599.99998,2,-3.8452452682334406,6.268008179416216,-2.0728488153740314,-5.421636670990983,-1.7880772174468014
MW,042,42,599.99998,3,-3.9687235202904914,6.299305467534246,-2.0651352051531022,-5.7431511966172,-4.11690354561327
MW,043,43,614.2857,1,-1.6965113219572903,5.680440568772762,-2.2451865146518046,2.6877481522177424,-1.4456116308467746
MW,043,43,614.2857,2,-3.8866668382784275,6.354269402722888,-2.102873182966289,-5.3013751901992014,-2.2026266375163956
MW,043,43,614.2857,3,-4.023614164612913,6.434166862832393,-2.1223175764564868,-2.146225148555799,-3.959026331466084
MW,044,44,628.57143,1,-4.21738861142906,6.056893431596581,-2.5112617064957266,3.632310396849596,-4.0221562208333355
MW,044,44,628.57143,2,-3.9007362543900657,6.459790416912345,-2.1292739812059898,-5.189192292277557,-1.5685477412129003
MW,044,44,628.57143,3,-4.050032695886382,6.567444830942788,-2.1591416283924256,-2.212992561923584,-1.9503940378568292
MW,045,45,642.85713,1,-1.907157164257655,5.912995037971309,-2.3007361816689658,3.389844143478262,-0.9164400579710137
MW,045,45,642.85713,2,-4.051710074171912,6.596706978472578,-2.139291591894106,-6.955008951705551,-1.4426431740629688
MW,045,45,642.85713,3,-4.07134818681809,6.693980340108784,-2.229322712064867,0.9447049265802768,-4.0070128929936315
MW,046,46,657.14285,1,-2.0608952465813424,6.048405183949413,-2.3119297147327194,3.971031644139389,0.0058781319957750475
MW,046,46,657.14285,2,-4.057592307196823,6.70687799613074,-2.149313314298442,-5.24207065401943,-0.7486302850396883
MW,046,46,657.14285,3,-4.042269154170865,6.7893604429397545,-2.252466491413661,1.562654216201976,-1.511563062656421
MW,047,47,671.42857,1,-2.942785494006004,6.3571382247704475,-3.0382561824646706,-1.8354312325878617,-2.444610833865815
MW,047,47,671.42857,2,-4.036188862041228,6.786517975081037,-2.1463025889581644,-6.244080372293905,-0.44444599507183763
MW,047,47,671.42857,3,-4.047986620068507,6.884282573012291,-2.241718671059843,-3.5009086926486734,-2.5013918856484536
MW,048,48,685.71427,1,-2.960650898114178,6.5172911186800855,-3.0617723577040183,-5.458325431521741,-0.97385992826087
MW,048,48,685.71427,2,-4.038946995246562,6.801794102515605,-2.168068128819452,-6.630849181401301,-0.5201851898772403
MW,048,48,685.71427,3,-4.109803782633488,6.963096579125529,-2.276905589345154,-2.034667702522484,-1.8144447046501424
MW,049,49,699.99999,1,-4.617133333333333,7.549633333333333,-2.48018,-4.419053322732124,-1.8870141579509054
MW,049,49,699.99999,2,-4.096298820372275,6.903621073519662,-2.193566785874257,-7.180945802900854,-1.7470945857457405
MW,049,49,699.99999,3,-4.136126226012492,7.020820822043119,-2.2991726576868827,-3.211916014238702,-3.806939485585783
MW,050,50,714.28571,1,-2.385042526196966,6.7436573329206615,-2.6197980324562753,-5.730133883899234,-3.510284757940856
MW,050,50,714.28571,2,-4.042580764796311,6.993210003843197,-2.2219146372021523,-7.211627982658566,-1.6460005924587273
MW,050,50,714.28571,3,-4.1873240561757,7.087734371736853,-2.330762868110014,-6.385192248792271,-1.662648137066316
MW,051,51,728.57141,1,-4.362258333333333,7.2196,-2.2462125,-0.6804218699463528,-8.090352430793994
MW,051,51,728.57141,2,-4.077319128496149,7.033628629914876,-2.2585923429266317,-8.652455374720361,-2.435039221698892
MW,051,51,728.57141,3,-4.2693781492664735,7.178862309158723,-2.3331512116085786,-5.381958941880907,-3.9587990973632183
MW,052,52,742.85714,1,-4.672514517209738,7.44315380318352,-2.635285698707865,-1.3241953980992622,-9.80438123505808
MW,052,52,742.85714,2,-4.177718990591398,7.100158677419355,-2.305140625,-9.168803409084168,-2.0743229330149804
MW,052,52,742.85714,3,-4.360145998630619,7.256503019583592,-2.3501369163642014,-5.970035593539882,-1.448060918039992
MW,053,53,757.14284,1,-4.696815,7.4951740000000004,-2.479008,-1.7659498749999991,-12.120818360208338
MW,053,53,757.14284,2,-4.2612757896160085,7.225988724986479,-2.3594888196322334,-8.838278354943865,-3.562557098844682
MW,053,53,757.14284,3,-4.45632235542573,7.357590742055106,-2.4165722589460743,-6.615031912549364,-4.369686193835016
MW,054,54,771.42856,1,-4.19977,7.10241,-2.75574,-6.439907585208333,-10.64349733947917
MW,054,54,771.42856,2,-4.377200268809942,7.345299900040524,-2.450212440902337,-8.557619875003041,-5.862255767972453
MW,054,54,771.42856,3,-4.542050911893516,7.480746891961881,-2.4890094291686347,-3.6085518080384453,-3.5617226058540856
MW,055,55,785.71428,1,-4.464501538461539,7.8603907692307695,-2.4136115384615384,-6.962335636458338,-12.167668633333339
MW,055,55,785.71428,2,-4.440940174631109,7.45342903208339,-2.5665376106673885,-8.210427938665475,-6.714494640522563
MW,055,55,785.71428,3,-4.619226607266888,7.582239270223788,-2.600495838937008,-5.808920888142639,-8.58287241513892
MW,056,56,799.99998,1,-4.005625839694465,7.726942089981696,-3.4988063149658073,-7.37601486447639,-11.18607706262834
MW,056,56,799.99998,2,-4.585059194724054,7.559557500867754,-2.6720394619923638,-7.765230256879971,-7.213233133588214
MW,056,56,799.99998,3,-4.72104253297118,7.64860742170848,-2.67561010436243,-9.237366593209611,-9.228285644716161
MW,057,57,814.2857,1,-5.1134111387867645,8.408216060294118,-3.181629032536765,-5.487763874226806,-12.97350467835052
MW,057,57,814.2857,2,-4.723704357555712,7.8256637964686355,-2.7517956846672367,-6.577451863905106,-7.742148684770448
MW,057,57,814.2857,3,-4.834306802996473,7.76531449095248,-2.7884107073106454,-9.411572610069749,-11.41491804431125
MW,058,58,828.57143,1,-4.307174249359649,8.056542485752924,-3.657324675614035,0.9230270094936726,-8.605987093987345
MW,058,58,828.57143,2,-4.892925595854923,7.866798269430052,-2.907639730569948,-7.354669223665295,-9.201570866764143
MW,058,58,828.57143,3,-4.953009563479884,7.907056343882207,-2.9115482485197015,-9.664098219607418,-12.487127376444933
MW,059,59,842.85713,1,-4.348972216666668,8.165330878186882,-3.6425456572823,-3.9178746322444695,-8.741763917808221
MW,059,59,842.85713,2,-4.995914701415257,8.020406738004832,-3.045350355540214,-8.222915752292787,-10.01678523016177
MW,059,59,842.85713,3,-5.072616972118097,7.935357316864168,-3.057527081598146,-11.029883602007422,-8.208102243028586
MW,060,60,857.14285,1,-4.454806500829371,8.345502190212828,-3.604493382476414,-2.628436130480168,-10.942376359290192
MW,060,60,857.14285,2,-5.132246882385271,8.189585693871942,-3.186055298158835,-11.062036795055775,-9.046829823604313
MW,060,60,857.14285,3,-5.23354752710399,8.078737852095928,-3.1670112380532043,-10.071053187598254,-9.251329538144107
MW,061,61,871.42857,1,-5.468208604938272,8.54290987654321,-3.299119251851852,1.6553718694758501,-8.868213934224052
MW,061,61,871.42857,2,-5.275226147198215,8.349331347923055,-3.309578659046557,-12.203928332419835,-7.787163188656185
MW,061,61,871.42857,3,-5.378809715100766,8.259646981132608,-3.2806313075312374,-12.196392704612022,-5.143886347431694
MW,062,62,885.71427,1,-4.7013683150204955,8.704433971659347,-3.672365159060899,2.0985726117404764,-6.120768165787848
MW,062,62,885.71427,2,-5.4601628663028645,8.512532165075035,-3.423022012278308,-13.164042866216128,-8.163683192127381
MW,062,62,885.71427,3,-5.5432033326440955,8.447456843361548,-3.377656701267634,-13.855388713702409,-7.10382933557987
MW,063,63,899.99999,1,-5.7537190566037735,8.771780188679246,-3.089564396226415,3.977560691040165,-6.85754579515963
MW,063,63,899.99999,2,-5.616222434988179,8.712633277708246,-3.5009501905159226,-12.659257112111723,-7.293873767029518
MW,063,63,899.99999,3,-5.715968699061266,8.662931612436518,-3.4541114519085045,-15.645999709049082,-5.355604130981595
MW,064,64,914.28569,1,0.0,0.0,0.0,0.0,0.0
MW,064,64,914.28569,2,-5.788895481745601,8.906195546856832,-3.601689721726998,-12.585840373090138,-7.611888047597415
MW,064,64,914.28569,3,-5.893533723962112,8.89603169165659,-3.550667657583636,-11.903701855589656,-8.604414747939503
MW,065,65,928.57142,1,0.0,0.0,0.0,0.0,0.0
MW,065,65,928.57142,2,-5.929606158357771,9.04898496997626,-3.7280403742494066,-12.6947480263208,-8.627456385846248
MW,065,65,928.57142,3,-6.010518778100544,9.06150316235946,-3.696561995951642,-8.54282871427944,-8.11899195808436
MW,066,66,942.85714,1,0.0,0.0,0.0,0.0,0.0
MW,066,66,942.85714,2,-6.1281957816519,9.213274475564447,-3.8527028222349244,-12.508605754223892,-8.061576692355542
MW,066,66,942.85714,3,-6.139328599778405,9.249053006450444,-3.8366674774093474,-9.104365886753078,-9.871426898747803
MW,067,67,957.14284,1,-5.8193836,9.3526974,-3.7089926,-4.373838584236403,-9.701854464435149
MW,067,67,957.14284,2,-6.316499103448276,9.34306097255454,-3.981958975369458,-11.558402076846326,-8.439768945220083
MW,067,67,957.14284,3,-6.298311048646253,9.38029064955278,-3.9695365789746173,-10.761953110061514,-9.967794863462215
MW,068,68,971.42856,1,0.0,0.0,0.0,0.0,0.0
MW,068,68,971.42856,2,-6.50077001291063,9.505631139004446,-4.083101183474394,-11.071090494922377,-9.076574774941502
MW,068,68,971.42856,3,-6.495641424110629,9.606343848611713,-4.12989512140564,-13.771613982740238,-7.2988951205572645
MW,069,69,985.71428,1,-6.177019556962025,9.887672341772152,-3.9589280506329114,-5.616868022364218,-6.043971288604901
MW,069,69,985.71428,2,-6.649785792682927,9.722861998014748,-4.205053623085649,-9.094937401173086,-9.096949262195201
MW,069,69,985.71428,3,-6.6852697763774405,9.851320204381778,-4.243555076698482,-13.905174636860595,-6.8732623445883645
MW,070,70,999.99998,1,-6.42791,10.269633333333333,-4.056866666666666,-11.948120290390712,-11.063100762407608
MW,070,70,999.99998,2,-6.779302581194157,9.942069327754929,-4.330299927669834,-6.023754582585896,-8.257619998903609
MW,070,70,999.99998,3,-6.81841013786187,10.079421957196029,-4.321746498248553,-2.989324469765403,-9.247950698311772
MW,071,71,1014.2857,1,-6.826041304347826,10.282367173913043,-4.546959565217391,-12.173614703512401,-10.043350629132235
MW,071,71,1014.2857,2,-6.853871196933125,10.127059420701405,-4.424097617492546,-6.238252199666326,-8.386657486235082
MW,071,71,1014.2857,3,-6.830611438679654,10.239785802380952,-4.482585908506493,-4.972156286871569,-7.473935304742042
MW,072,72,1028.57143,1,-6.437344671029669,10.72608682198953,-4.1409172638743454,-13.79370066084276,-11.327520696813982
MW,072,72,1028.57143,2,-6.9313669162995595,10.353242795820101,-4.530367157104805,-5.3748089596068604,-7.332459965030548
MW,072,72,1028.57143,3,-6.83842706604514,10.450762118174055,-4.5541112493696625,-2.5373313133948177,-3.010536108454107
MW,073,73,1042.85713,1,-7.072236666666667,11.276,-4.6806,-11.965252945382327,-12.673225448857995
MW,073,73,1042.85713,2,-6.977118849115293,10.558955373514864,-4.616801864208862,-5.831430251005795,-7.634874058704982
MW,073,73,1042.85713,3,-6.980524978175424,10.677234967314853,-4.586470829540753,-5.353617818257629,-5.949975189093703
MW,074,74,1057.14285,1,-7.285675,10.894300000000001,-4.8167349999999995,-8.388299348126234,-1.9563434684418142
MW,074,74,1057.14285,2,-7.046991234355207,10.74724178363314,-4.731926685376235,-6.545579806767031,-8.120145637281793
MW,074,74,1057.14285,3,-6.951182934924796,10.851596832723578,-4.67333049982317,1.9854034937450642,-5.550918106715666
MW,075,75,1071.42857,1,-7.031538571428571,11.17465,-4.5361521428571425,-8.400583332997988,-1.6273002984909453
MW,075,75,1071.42857,2,-7.033005280455591,11.041718550178949,-4.852133513987291,-5.330036069860866,-10.124378278686383
MW,075,75,1071.42857,3,-6.964002460599756,11.068581053518894,-4.790867836564405,-2.016057163286652,-9.584579756389498
MW,076,76,1085.71427,1,-7.66524,11.3487,-4.64976,-11.171757641683781,-0.570494276180698
MW,076,76,1085.71427,2,-7.107177327947213,11.239270115161679,-4.997357959279647,-6.108018097627055,-10.002621460870058
MW,076,76,1085.71427,3,-7.0112158108607385,11.258256750203005,-4.893784621518473,-3.6157385255912575,-10.327247896721312
MW,077,77,1099.99999,1,-6.856312380952381,11.450371428571428,-4.907094761904762,-10.158554144559591,-1.7096096777202072
MW,077,77,1099.99999,2,-7.172642339484742,11.472681998761926,-5.147095857257301,-5.636796955508612,-9.614208357426692
MW,077,77,1099.99999,3,-7.0747161832250205,11.475721289480097,-5.039964277893988,-2.427070315619547,-12.045056769306285
MW,078,78,1114.28569,1,0.0,0.0,0.0,0.0,0.0
MW,078,78,1114.28569,2,-7.229190634389372,11.686891628847205,-5.294198803278092,-5.578655790448988,-10.293233312749521
MW,078,78,1114.28569,3,-7.11986901772432,11.73611013095412,-5.187303380278116,-2.472327446069251,-8.974053427831013
MW,079,79,1128.57142,1,0.0,0.0,0.0,0.0,0.0
MW,079,79,1128.57142,2,-7.317190495202409,11.920206681511225,-5.459383761489323,-6.1064189034056655,-11.757909383561826
MW,079,79,1128.57142,3,-7.106881509498681,12.003932279521006,-5.365195041292876,-1.3307929745072873,-12.25189052901893
MW,080,80,1142.85714,1,-7.399704538326507,12.64980547782329,-5.5723852164657695,-15.997848848484855,-9.232976465830724
MW,080,80,1142.85714,2,-7.398280645591656,12.164120101087793,-5.64265420561843,-6.6334356312943585,-12.044297861846667
MW,080,80,1142.85714,3,-7.135848348843344,12.24986028786526,-5.539674183928572,-2.2037599323900747,-10.28837287400958
MW,081,81,1157.14284,1,-7.946815288288288,12.717622558558558,-5.597849514774775,-10.04274724786325,-3.6466522435897444
MW,081,81,1157.14284,2,-7.3272643547565695,12.48100609594622,-5.836502743939702,-6.662289728748767,-10.787988122881835
MW,081,81,1157.14284,3,-7.222915745619086,12.402928419065834,-5.704768611935373,-1.8821921318112307,-13.210997718090454
MW,082,82,1171.42856,1,-7.9550865593572775,12.778855935727789,-5.71948629489603,-10.032405845991565,-5.787273573839664
MW,082,82,1171.42856,2,-7.321766312056738,12.765716242525379,-6.0009174801835625,-5.772481926285307,-11.85143303551495
MW,082,82,1171.42856,3,-7.296537317625812,12.700774729220779,-5.890068060653409,-5.734981706003058,-13.276225906745257
MW,083,83,1185.71428,1,-7.5734325,12.956624999999999,-6.042445,-8.738659877027029,-4.514269077442828
MW,083,83,1185.71428,2,-7.413697801771871,12.939993521594685,-6.1568852436323365,-5.332784230957461,-11.425511876464107
MW,083,83,1185.71428,3,-7.387257464082793,12.92428532059659,-6.064209482575081,-6.512605825862823,-13.347385085823506
MW,084,84,1199.99998,1,-7.7719890094339625,13.444126169811321,-6.040631075283019,-7.289165121652721,-10.233719268828455
MW,084,84,1199.99998,2,-7.452054675834971,13.132644330620264,-6.305774842829076,-4.826858315178846,-11.481551494886912
MW,084,84,1199.99998,3,-7.459099734375,13.141402853551137,-6.238139334395292,-2.147003338427948,-12.582739102659392
MW,085,85,1214.28571,1,-7.608404,13.61687,-6.548712,-8.345279854276669,-9.917712017951429
MW,085,85,1214.28571,2,-7.536307363357501,13.364502161182376,-6.444040467094255,-5.898993068923981,-10.723166585139067
MW,085,85,1214.28571,3,-7.553140882520292,13.374940763108766,-6.39485793804789,-6.25847683005261,-7.064764138053487
MW,086,86,1228.57143,1,-7.4447534782608695,13.386645652173913,-6.7400019565217395,-13.362686286019214,-13.687636107790825
MW,086,86,1228.57143,2,-7.628600477810861,13.539061307245143,-6.612532858358145,-8.99606740812556,-10.7948973110885
MW,086,86,1228.57143,3,-7.64129224814364,13.584623472313451,-6.5257628382227635,-6.054115197016237,-11.832686322641512
MW,087,87,1242.85713,1,0.0,0.0,0.0,0.0,0.0
MW,087,87,1242.85713,2,-7.748656027977956,13.77129135226791,-6.77343140454995,-9.035013687589055,-12.135505017742924
MW,087,87,1242.85713,3,-7.751461831850132,13.83735404527682,-6.661357696978301,-10.089399526979602,-13.274738172033343
MW,088,88,1257.14285,1,-7.69779,14.1734,-6.60313,-11.013804325312503,-8.41937346479167
MW,088,88,1257.14285,2,-7.848006670898576,13.973102313443363,-6.909344246014952,-8.322894384924902,-10.501045590485397
MW,088,88,1257.14285,3,-7.889321359987832,14.029849843256946,-6.81236433092679,-5.246580915765172,-7.300646893095868
MW,089,89,1271.42855,1,-8.584633,13.83416,-7.288503,-7.749638524722505,-1.0102611907164483
MW,089,89,1271.42855,2,-7.926363872766261,14.194641329521087,-7.0393586047176555,-10.306383488784354,-10.330191066216884
MW,089,89,1271.42855,3,-7.999281597586696,14.247978175735145,-6.954470003508416,-6.314636672659177,-13.282460304538448
MW,090,90,1285.71427,1,-8.119057721518987,14.690365759493671,-6.923248860759494,-9.05613878486056,0.22722688914342729
MW,090,90,1285.71427,2,-8.058493414738038,14.389935311656965,-7.192217200056794,-11.487797228251612,-10.389298012189142
MW,090,90,1285.71427,3,-8.085212968270403,14.43522317133577,-7.1182739203816485,-9.560712885767794,-12.682498439436003
MW,091,91,1299.99999,1,0.0,0.0,0.0,0.0,0.0
MW,091,91,1299.99999,2,-8.236087421597842,14.596300638569604,-7.3360720093656875,-11.97889893486493,-11.023128561332358
MW,091,91,1299.99999,3,-8.269262062984772,14.618256799748426,-7.282243758662741,-12.604117274378023,-11.709855713714289
MW,092,92,1314.2857,1,-9.049632111093322,15.650618131678867,-7.27751760805581,-18.858600626352022,-0.8612487079646008
MW,092,92,1314.2857,2,-8.36617611103203,14.789869565836298,-7.489703537366548,-10.771988910880223,-10.483375753876903
MW,092,92,1314.2857,3,-8.456699718980918,14.836017659703613,-7.421203759764515,-11.39635294057431,-12.335489753463396
MW,093,93,1328.57142,1,0.0,0.0,0.0,0.0,0.0
MW,093,93,1328.57142,2,-8.496164795539034,14.982786431226765,-7.660694925650557,-11.45504739025895,-11.753120470842237
MW,093,93,1328.57142,3,-8.581313916463662,15.049598582054406,-7.604185965686155,-9.06651011747424,-12.680539803508005
MW,094,94,1342.85714,1,-9.339682334277537,16.041118170849554,-7.539523265795741,-19.50078021321322,-4.918069960960962
MW,094,94,1342.85714,2,-8.700064573588135,15.192148103251569,-7.819183867655448,-10.907805090114454,-10.8779621041853
MW,094,94,1342.85714,3,-8.740279244099126,15.24261383727402,-7.751806777899655,-14.063503187788273,-12.199549096441908
MW,095,95,1357.14284,1,-9.626036666666668,15.771700000000001,-8.08246,-15.086881496558922,-7.850054506777894
MW,095,95,1357.14284,2,-8.948241817266187,15.446190460431655,-7.979670817266187,-10.62316991934309,-11.15077707671512
MW,095,95,1357.14284,3,-8.944154359470051,15.462911968812183,-7.921841831025381,-15.405689136526895,-11.202603638902309
MW,096,96,1371.42856,1,-9.300779791666667,15.34325,-8.175150625,-9.225704507291672,-7.8265793241666675
MW,096,96,1371.42856,2,-9.20535302154113,15.689924230157583,-8.144903805117826,-11.623117618782732,-11.798226133933806
MW,096,96,1371.42856,3,-9.119981445336041,15.726495014102335,-8.086552659803045,-11.537879812913838,-13.110322083139662
MW,097,97,1385.71428,1,0.0,0.0,0.0,0.0,0.0
MW,097,97,1385.71428,2,-9.445583418567486,15.9464253813744,-8.312093088769432,-10.617442139885412,-12.249396892040041
MW,097,97,1385.71428,3,-9.33343972772026,15.965144406678847,-8.259774489910678,-15.143792836538298,-11.759696212472651
MW,098,98,1399.99998,1,0.0,0.0,0.0,0.0,0.0
MW,098,98,1399.99998,2,-9.67249363234714,16.215493404339252,-8.510943541617356,-10.272909694159859,-12.49899487142879
MW,098,98,1399.99998,3,-9.562224846532684,16.25074186222087,-8.403864566118555,-15.865487268421518,-12.126111310231744
MW,099,99,1414.28571,1,-9.553344000000001,16.28714,-8.720388,-14.880541938461542,-8.022876316008317
