snapshot,time_Myr,exp_I0,exp_r_d,sersic_I0,sersic_re,sersic_n
553,7899.99998,6723.11359058714,0.33672289928134935,617.2995471690535,0.789859243475197,2.1640336061222953
554,7914.2857,6383.673167506552,0.3431518472988422,528.2061177039097,0.8540404311426587,2.2989526261041022
555,7928.57142,5556.974136321645,0.37370580195154524,560.9336139468912,0.8508546028554131,1.8393261983944478
556,7942.85712,5290.732941040247,0.38259832776971414,512.0272543151775,0.894286055175406,1.8726787328583068
557,7957.14285,4716.343252603875,0.4097307121614435,492.6136916726252,0.9283559108942113,1.706315367864998
558,7971.42857,4497.9056225604945,0.4169900534691936,431.94461750563306,0.9926189624462921,1.7973901237828211
559,7985.71427,4319.815827112305,0.4250215372269474,401.5655100447723,1.0333574653697701,1.8219471796564537
560,7999.99999,4413.54318917708,0.4210140664129546,416.798467310758,1.0128915020618654,1.8108238081296644
561,8014.28571,4380.461482840712,0.4238030785467588,420.247691060645,1.0117910422039673,1.7855027932069327
562,8028.57141,4675.7908056174465,0.4101122313595618,473.3379766674005,0.9455806006553157,1.7450246561638043
563,8042.85714,5384.825922672763,0.37616802633868524,485.6677288428301,0.9110233900786865,1.9936569924738148
564,8057.14284,5857.917395732678,0.35885975630087086,513.2585169820513,0.8746223545377473,2.11193409328212
565,8071.42856,6237.650644719751,0.3496741789365639,644.1859145330762,0.7778445818513985,1.8928836358518386
566,8085.71428,6785.783458862489,0.33009343200020574,526.693909033446,0.8419045722850476,2.523548450930424
567,8099.99998,6603.79170085232,0.33607161502578536,533.1717108269776,0.843375137237568,2.395587287193067
568,8114.2857,6320.148615181538,0.34654184512479336,557.1323984208072,0.8357036317252853,2.1701396833737445
569,8128.57143,5856.667838955333,0.36192641683846105,539.5414345506776,0.8602232513617226,2.0195839533434663
570,8142.85713,5113.622145596094,0.3922780065630834,541.1232453618876,0.8775826215602829,1.7238318069805838
571,8157.14285,4675.258057886365,0.40934822557021233,473.0680610150417,0.9444469237914505,1.7454603731568696
572,8171.42857,4511.222881752954,0.4146504363166421,425.45237547251264,0.9964763565212449,1.8244063328057214
573,8185.71427,4138.930797504812,0.4395214696696818,464.48492113292866,0.9661795615099504,1.573114149580938
574,8199.99999,3953.5539557888433,0.4522293486525167,457.62344286495534,0.9800479795486096,1.5240927365393881
575,8214.28569,4272.815557244725,0.4284061899000669,444.45179291791004,0.9794326385223627,1.6779805353778228
576,8228.57141,4337.673174651923,0.42538551509750105,434.8238873835248,0.9916324042459778,1.7282704470521424
577,8242.85714,4985.461476900917,0.39531607213970876,521.0995293892943,0.8914414457941751,1.7330051076714619
578,8257.14284,5338.967205231031,0.3817943995193791,507.5378691758827,0.900656768043378,1.9007222828508166
579,8271.42856,5820.205918569458,0.36170401865129026,463.0857022367886,0.9295602831622409,2.2511714600826895
580,8285.71428,6351.802649043631,0.3442904802188742,513.9541751679627,0.8677588293127028,2.329413713499409
581,8299.99998,6479.215956710409,0.34376328056737954,603.786873627928,0.8038839153009731,2.0928105157955024
582,8314.2857,6366.374657768406,0.34507337666523247,496.1789492577908,0.8875138287694114,2.3895772244110027
583,8328.57143,6245.668317798902,0.34836790054458566,515.8531186871415,0.8708107892194391,2.266920136911977
584,8342.85713,5287.168331719278,0.3857429451965853,526.8201175112779,0.8889175841779718,1.822519136770841
585,8357.14285,5253.3829510937085,0.37990778593894925,448.8707745288574,0.9499206385690329,2.055867895840009
586,8371.42857,4365.317603331809,0.4259963768002993,463.07881462396494,0.9626781428345436,1.6578666737599752
587,8385.71427,4287.397017616047,0.4292098875167757,462.94314822374366,0.9614991598982584,1.6314979034800194
588,8399.99999,4051.8606556617515,0.4401992717384178,378.68527737531366,1.0724698402001858,1.7883512273466469
589,8414.28569,4040.0164779319807,0.43982610019420504,390.99561930643944,1.0511215739247188,1.7459638800139394
590,8428.57142,3980.9396631810614,0.44506921240795877,421.0312872951596,1.0130215658785207,1.6348722345547786
591,8442.85714,4215.111818938584,0.4287546146422711,433.30463355890987,0.9862627839045126,1.692865632366767
592,8457.14284,4569.867557715191,0.40845921617810443,482.16488683141506,0.9205671604964067,1.6942979186453528
593,8471.42856,5229.709232935519,0.3772453110422827,491.2065567246154,0.8941987648127133,1.9314596022680952
594,8485.71428,6151.814362454559,0.3439237111871796,513.480782693552,0.8521061899608899,2.280570270833356
595,8499.99998,5757.488697807858,0.3653861708874221,662.9660715230553,0.7730640290937248,1.674974596826313
596,8514.2857,6236.581349609399,0.34336776669914565,574.0808807947469,0.8076499745799851,2.1175462920395387
597,8528.57143,5817.820224177345,0.3618264962343435,670.9889661689133,0.7641954844454145,1.6810058444560125
598,8542.85713,6039.192324600135,0.35420293276054887,695.4214108017612,0.7461636968555165,1.7071422155964193
599,8557.14285,5211.720984609831,0.386865256504882,680.3511796577477,0.772877230921261,1.4574429873361132
600,8571.42855,5032.151710353261,0.38594964636638174,502.7749896441375,0.8876925475038826,1.8197216662824813
601,8585.71427,4447.635160334708,0.4192062743055515,557.2199838807866,0.8629646010629102,1.467429250875578
602,8599.99999,4265.282955943521,0.42419799972323946,446.43575188230636,0.9647158326289663,1.6782034577224163
603,8614.28569,4053.391343923723,0.43530390788524886,411.3231680863847,1.0108586104976018,1.6978676482503727
604,8628.57142,3870.769533835101,0.45035810454924097,433.6005859207549,0.9933427604085788,1.5636337089142565
605,8642.85714,3861.4201817563194,0.454810493771703,508.0168612976907,0.9188102143094882,1.3792128696073687
606,8657.14284,4304.872917910965,0.425330503580568,507.90589552071464,0.9059584209199459,1.531884802251371
607,8671.42856,4761.509338636216,0.40235901230954263,559.8220514751379,0.853376223886416,1.5678215851282622
608,8685.71428,5181.551487302546,0.3797220200310902,484.44446550966273,0.9030848291892977,1.930779753215572
609,8699.99998,5783.226188807926,0.35543260696569173,476.3309892049944,0.8933323035049197,2.2304518560854603
610,8714.28571,6309.401745667826,0.3405162537212112,571.7084531857964,0.8061733289274771,2.162147706867356
611,8728.57143,6504.110408659339,0.33590032813408327,563.6226711511908,0.8114418373027995,2.2740901012617534
612,8742.85713,6205.448094060787,0.34882809452590174,635.6812209613017,0.7783395781166197,1.9124912718516562
613,8757.14285,5984.3900343222795,0.35158191218723767,512.2701411935496,0.8636892265282438,2.1896293374348152
614,8771.42855,5300.896605216182,0.37623354816497906,500.4952947529997,0.8889338921435302,1.927227177362471
615,8785.71427,5129.155561857238,0.3822814954004861,519.3300533629764,0.8724198315358085,1.808774895176746
616,8799.99999,4642.566897956826,0.408206768156891,523.144868258705,0.8871937382786137,1.6125174715058772
617,8814.2857,4171.8165993873645,0.43145340113939956,424.20542745841067,0.9993826240481579,1.701794930510656
618,8828.57142,4104.519256354817,0.4364438729543733,463.88792481969284,0.9550928973815986,1.5681936278313298
619,8842.85714,3780.852276779299,0.46016101572410634,458.66207283168546,0.9729422946999494,1.4649207683264651
620,8857.14284,3932.1006858863097,0.44530614609649716,441.1786147354926,0.9805070511622136,1.5665860915205045
621,8871.42856,4049.1896158258505,0.43714510872190054,434.9242984588211,0.9838005146044624,1.6280174659989877
622,8885.71428,4336.307712653344,0.42187359039151945,480.6126488065099,0.9291922257161535,1.611416611382466
623,8899.99998,4654.9910979600245,0.40665464765194925,507.2442464486583,0.8995227668064759,1.6578584124563291
624,8914.28571,5308.056025414311,0.37661887415095574,541.7767041171255,0.853344507763061,1.8152228516397353
625,8928.57141,5802.303493466461,0.35809296978940114,585.8777184641858,0.8092169353439831,1.8942021014546537
626,8942.85713,6158.652483004891,0.34531904135998875,571.0450096864962,0.8102575182259755,2.0929899711822686
627,8957.14285,6211.16347884544,0.3428511569533599,534.1790211838485,0.8356715965860029,2.2357963458034944
628,8971.42855,6353.090785212418,0.3387176068482588,573.28140134754,0.802916143536185,2.180225628387935
629,8985.71427,5830.837413946458,0.3550341781266958,534.3700840729123,0.8428719782759911,2.060539449488033
630,9000.0,5472.657384124238,0.3671246046256555,509.0577400498567,0.8704160565116452,1.9832179306722675
631,9014.2857,4938.8631003290675,0.39127916047992267,522.1870136942488,0.8753345665868587,1.7275188182017214
632,9028.57142,4359.239711268154,0.4217537739160769,481.37403029189824,0.9304038746946354,1.6169562773949004
633,9042.85714,4190.947251707211,0.42954517796724134,454.8115674678743,0.9588614294330089,1.6267589500797925
634,9057.14284,3658.4168215324657,0.46975643219274865,480.78395889015746,0.9514834760959419,1.371501009946146
635,9071.42856,3973.192923280727,0.4398273516228494,413.0460728846917,1.0086888883966942,1.6632087258048125
636,9085.71428,3532.5807454070364,0.4794580975501729,459.5993518524364,0.9780589069105335,1.3764854410230598
637,9099.99999,3761.4017305442744,0.45967414420514124,463.41951980469577,0.963347351186763,1.4484882618268702
638,9114.28571,4313.129108010559,0.4203423280342637,467.3839482585962,0.9369764966379129,1.6411792441088833
639,9128.57141,4461.166251654164,0.4138745376651834,493.69891208244445,0.9100585141921931,1.625761771955867
640,9142.85713,4795.5186825915525,0.3963932156467984,513.9090795628973,0.8820787395512578,1.6982409401809135
641,9157.14285,5174.406126169932,0.3822463183139556,579.2666709942251,0.8264396489253271,1.6714124002124373
642,9171.42855,5536.38844231949,0.3672866687446581,555.099779452712,0.8362421837953686,1.8727512676871159
643,9185.71427,5804.142458438354,0.356012365134,552.4944278203183,0.828659526179554,1.9966673098718706
644,9200.0,6113.07439147307,0.3445557065225615,560.7534581076511,0.812553224196274,2.116143320001333
645,9214.2857,5937.676805257214,0.351125001435313,588.6009696111073,0.798051669602544,1.954245038243192
646,9228.57142,5526.888679926536,0.3664205357278291,584.3001995281393,0.8112856703785463,1.795834987896498
647,9242.85714,5156.328334666091,0.3800417556884181,544.0201337980332,0.8471361829032334,1.759168498618041
648,9257.14284,4485.509070370333,0.41318941482700755,524.743658249629,0.8813163107865023,1.5581483613776268
649,9271.42856,4240.561771442892,0.42703406673806477,510.88358267172123,0.8997430938785579,1.5048646146189586
650,9285.71426,4169.25465724294,0.4311194442193944,506.72791171418913,0.9048453430300398,1.4900895001785126
651,9299.99999,3739.934708255678,0.4603607052060182,472.1979878403464,0.952162920875732,1.4206069353772033
652,9314.28571,3942.7121655421015,0.4397446941000663,403.090970729214,1.0185545654748511,1.6818535248075226
653,9328.57141,4036.1919423991867,0.4323531062400849,353.0650005622243,1.0903107645212746,1.8836419881928579
654,9342.85713,3923.779728590355,0.45008728650965657,461.48343438623607,0.9657689528620316,1.509167001988174
655,9357.14285,4131.09134721268,0.43576315594380044,487.00014882208006,0.9310561938126483,1.5206578404604147
656,9371.42855,4271.272467628008,0.4286330182766601,505.8682718778222,0.9117139301632752,1.5236971130421504
657,9385.71428,5065.534488001798,0.3844361900262447,503.6671152272801,0.8865458800033874,1.828693032873476
658,9400.0,5257.54007275309,0.380835937075511,574.3375097468365,0.8336208518573005,1.708734122190963
659,9414.2857,5665.705974851923,0.3657294839868612,628.4427123478847,0.789388734730968,1.7274889130402618
660,9428.57142,5606.669989515819,0.36478943318029716,571.5909425456996,0.8227632126126762,1.8548343201189685
661,9442.85714,5220.101050324753,0.3828481037439342,636.3688379137205,0.7919398022985541,1.5535915009472128
662,9457.14284,5289.909575611906,0.3750013134416477,556.4114054210288,0.8358783288166336,1.7761358471256246
663,9471.42856,5140.291476133898,0.37688455756394074,447.27002419962344,0.9309114311839509,2.043696980944965
664,9485.71427,4480.483684133335,0.414597233806733,521.6625034777218,0.8868420743565257,1.5622944457491637
665,9499.99999,4330.394715436141,0.4166681857232946,413.8745288812564,0.993964973478522,1.8051255577923595
666,9514.28571,3924.088536839402,0.4468552458242595,485.21208225935476,0.9322808799239892,1.4550399141287378
667,9528.57141,3795.9915415436494,0.4510986675985515,415.47939604589203,1.0082614246259847,1.5891107491528884
668,9542.85713,3755.291839984929,0.45491324705356806,434.4461647562657,0.986547057343278,1.5224557561659926
669,9557.14285,3864.575545975609,0.44914310539651375,486.5591593134912,0.9282499073772356,1.4327532618828966
670,9571.42855,3849.702720423079,0.44995731072354317,488.4232031890409,0.9261329448270973,1.423562680148663
671,9585.71428,4317.070915206233,0.41649761451436185,455.0868731922361,0.9408007073732225,1.6831156367823743
672,9600.0,4863.670062230929,0.39055513601874736,549.4896643156801,0.8427703081646851,1.6412936021001148
673,9614.2857,5115.822042323796,0.3824297896912709,630.3018537041472,0.78631779401938,1.5410516453722243
674,9628.57142,5641.801733201651,0.3584252761400371,562.1142448124928,0.815474961556145,1.9150113183154551
675,9642.85712,5805.172639424653,0.35501346545833556,632.5398187629775,0.7698510117133001,1.7887260416627182
676,9657.14284,5858.623480681129,0.3533928805518257,603.3553545498864,0.7880693616905042,1.8848270365587654
677,9671.42857,5756.2872323440215,0.35862847783536234,644.731472858555,0.7678491914522524,1.7348199048435373
678,9685.71427,5785.547619084091,0.355693955048228,592.3416609292285,0.7966484756084634,1.884124847524474
679,9699.99999,5603.228456427561,0.3584985139957325,496.46201029444296,0.8679085188490758,2.0983857541834947
680,9714.28571,5226.3794731980115,0.3752274972655188,522.4760980273287,0.858953917689074,1.849937673697636
681,9728.57141,4829.475462025278,0.39206988106459667,485.8671622850435,0.9007783366857834,1.7939621613460774
682,9742.85713,4566.637256660512,0.40512773197540636,493.0255595087934,0.9001480768595634,1.6726824808890774
683,9757.14285,4112.911518276202,0.4343583725840062,518.5791952634215,0.8939429866575851,1.4447464479376049
684,9771.42856,3634.8713430030334,0.46978912588988386,521.555839971952,0.9064435555410555,1.278689316701502
685,9785.71428,3822.27570282608,0.4480058398168511,463.26617214528574,0.9452385268234644,1.4766670620354074
686,9800.0,3641.2103588230993,0.4645290537197278,477.2411121244474,0.9413441393598707,1.3778828956364622
687,9814.2857,3633.184437617108,0.4615555044809541,430.57072890849804,0.9884208234838044,1.4905238580299822
688,9828.57142,3850.9804115398942,0.4423889667781088,420.4212572320806,0.9874485152247895,1.6033737142295954
689,9842.85712,3989.931687064775,0.4358982434766499,475.97684077046284,0.9247627514577822,1.5078116408561113
690,9857.14284,4136.268396778201,0.42906834225981266,532.4604503988282,0.8721686995559276,1.4257297011212977
691,9871.42857,4556.00645129716,0.4026556055246868,541.850225261875,0.8487615112164613,1.5530254693373207
692,9885.71427,4858.368154343209,0.3890127639260777,540.7409621307831,0.8454298944902737,1.6653063270627455
693,9899.99999,5124.31945603551,0.38220750214584065,632.0498739278987,0.785003900982318,1.5410674298016056
694,9914.28571,5298.372037293172,0.37480035730776323,653.26699307477,0.7682626706746646,1.5552230205663231
695,9928.57141,5621.363288907857,0.35732664951718396,581.2068070723544,0.7969729588572335,1.8619009360788794
696,9942.85713,5589.067302574984,0.360072364733757,612.9180709225832,0.7796129371627546,1.7632255174835414
697,9957.14286,5675.743628373205,0.3523629518001681,526.2972523994605,0.8298019500312088,2.0567051187628524
698,9971.42857,5247.524384799204,0.367473164515785,492.9481839803212,0.8664085894671565,1.9688041480908967
699,9985.71428,4777.988705012609,0.394603888979961,598.8192858532921,0.8068641713840463,1.4991776218944382
700,10000.0,4620.0028818203655,0.3990840352323492,519.231128856253,0.8656940834119436,1.6328419043221367
701,10014.28571,4223.260977461367,0.41961702597512074,487.1415412250913,0.903010075520918,1.567657635996088
702,10028.57143,4058.5600558759256,0.4285012903294661,491.86079451641007,0.899999808779946,1.4967601244380828
703,10042.85714,3772.284095913285,0.45153249257134226,510.67791180285474,0.8967229450643545,1.351471298502291
704,10057.14286,3571.396795729233,0.46664806947843973,503.96263152682457,0.9082138883552995,1.297858033896943
705,10071.42857,3784.694380824156,0.4434701994363175,429.1808775222607,0.9697752323827182,1.5573457181137746
706,10085.71429,3643.046562967096,0.4593130332400455,438.0587022421387,0.9750051398128577,1.476726937040328
707,10100.0,3708.260379342368,0.4614436297420532,519.9132131212059,0.9003282954090238,1.3078186656215707
708,10114.28571,3637.25926984886,0.46699086471450785,514.7507264241233,0.9074352158670285,1.2946863527839698
709,10128.57143,4276.628899369598,0.415627827479277,459.3427131118373,0.9290143085101327,1.6612099160089286
710,10142.85714,4532.964914804774,0.40499972189448463,555.5436337656809,0.8406517859533174,1.511900377700129
711,10157.14285,4687.461677665621,0.3977063421843536,571.2486044525434,0.8262931503192106,1.529705344067658
712,10171.42857,5267.446957143863,0.36872159792560366,537.4389844360322,0.8328500855352822,1.8399851395267586
713,10185.71428,5299.061043392701,0.37035962663274,569.8023145959396,0.8138845586898973,1.7598198944313355
714,10200.0,5221.558472438947,0.37516938857698706,589.2682212523043,0.8053370528242161,1.6778908464549411
715,10214.28571,5127.522224841904,0.37977805841313417,584.7893717660786,0.8120277377725542,1.652588061920741
716,10228.57143,5209.688979877078,0.3741697872482655,599.4547348527664,0.7951328421221214,1.6517585645428934
717,10242.85714,5058.406159304452,0.3786599123929827,548.2363089045807,0.8315649866691264,1.7254385258958491
718,10257.14286,4772.480819454581,0.3927356060622769,569.5229464306307,0.8236479282401011,1.5655445352835606
719,10271.42857,4427.764647754735,0.40667419489043366,507.52282996455665,0.8751009860431702,1.5941580255273868
720,10285.71428,3863.574141479227,0.4424817355999436,489.83425453513854,0.9094363401670356,1.4311624404841348
721,10300.0,3906.657991840099,0.44149110629009974,531.3948356211905,0.8733910498476374,1.3523273626677466
722,10314.28571,3720.218452597266,0.4544013238993014,459.7332165571711,0.9487873819231386,1.4510405794093781
723,10328.57143,3639.9400111636282,0.4606298092650058,470.7980869502538,0.939521498644547,1.3950911850964485
724,10342.85714,3600.5361316580834,0.4650640717110244,487.21188705680447,0.9259497388313703,1.3434287240198288
725,10357.14286,3653.7995800352314,0.4606673810158113,481.542283860413,0.9301140092612952,1.3743477200544871
726,10371.42857,3159.0938899846656,0.5163308027245013,555.0118228681807,0.8949119233675342,1.0671372480694434
727,10385.71428,3911.3048972608303,0.44591127846396256,510.7556202461986,0.9021337682286363,1.395617295457699
728,10400.0,4293.319460725428,0.4220420422244955,542.0854210834561,0.8653226370229112,1.4560070872421607
729,10414.28571,4220.861522607023,0.42990222599774225,606.2364762492845,0.8243439189056938,1.299137015369688
730,10428.57143,4747.532965485531,0.39796791495234374,598.0513743602985,0.8122953480720295,1.487824374631351
731,10442.85714,5026.374967227011,0.38536092997079774,618.6623744229712,0.7932213850784686,1.5379747742941108
732,10457.14286,5260.327279448752,0.3745773914834813,625.5161466647777,0.782311532683716,1.605801751625449
733,10471.42857,5324.47704510474,0.37355569666336386,644.2502302348124,0.7726963523126379,1.5844887427966496
734,10485.71428,5364.607985398759,0.3712042589751653,634.5846981309517,0.776358909523082,1.6211050052384397
735,10500.0,4934.113682383275,0.3909220935916106,623.0290332579519,0.7951241091246477,1.495795279525502
736,10514.28571,4805.81691065964,0.3947460109522688,603.4831768596162,0.8064396905784933,1.4962473571655133
737,10528.57143,4368.440182015134,0.4134104110379559,493.5319898397089,0.8982908546535975,1.6019522437818552
738,10542.85714,4164.028895428441,0.42452543321535874,479.35937250201823,0.91581884158799,1.5633868114971523
739,10557.14286,3825.3988752734185,0.4483893300530277,489.8768550650839,0.9173651573857255,1.4154470253070446
740,10571.42857,3848.6920256680264,0.4397018123620382,421.29020502986833,0.9791373447237716,1.6039409111098433
741,10585.71429,3543.971670597942,0.46455840892616174,443.88558150949285,0.9653892148653674,1.4270938736751086
742,10600.0,3620.938140357895,0.46241303903509656,497.4022692415293,0.9127014707582145,1.3288447774441785
743,10614.28571,3426.33659715062,0.4845524972306013,527.3091601872158,0.9009657337978949,1.2015677615152154
744,10628.57143,3749.0056243267504,0.4502724840120602,437.2618409417253,0.9700587840290664,1.5196323439648753
745,10642.85714,3838.8980770409853,0.44800708969166003,526.7403483251549,0.8830581129677744,1.3383516719203925
746,10657.14285,3986.382327144113,0.43867046900437856,518.1473855057466,0.8885710890681551,1.4065221552546847
747,10671.42857,4694.854100405761,0.39695723683742895,576.5432352580468,0.8208647751777918,1.5220560829752297
748,10685.71428,4866.005297116376,0.38637446083732424,561.969316396987,0.8225814004889487,1.6213773406418717
749,10700.0,5249.834798142807,0.3658637496124096,530.508555119477,0.8292975095718355,1.8649321683071431
750,10714.28571,5100.726450297061,0.37518471213392646,588.8038249917872,0.7960011296165347,1.6457351004970908
751,10728.57143,4731.584058692867,0.3951599924696635,627.278533891953,0.784668505911585,1.4269081754172692
752,10742.85714,4327.344663451096,0.41631565612320276,611.9679408778802,0.8029362545187435,1.3268117257298857
753,10757.14286,4177.064430074298,0.41812807461034196,489.2296024117735,0.891881852428041,1.5513675453636668
754,10771.42857,4096.942241597872,0.42191485629169395,480.0005454523376,0.900706917181105,1.545978918962726
755,10785.71428,3716.2072803388705,0.45287886624008106,523.6397161515873,0.880144745431379,1.307061655043292
756,10800.0,3527.8737388391105,0.46686596793139234,519.6378953189427,0.8874345049382618,1.252904365049028
757,10814.28571,3597.109189559471,0.4545449170475499,449.4569949293347,0.9435882554137871,1.4381982988398532
758,10828.57143,3571.747341798535,0.4580045039102089,483.2873313815365,0.9109301699338508,1.3476816380782808
759,10842.85714,3473.467375656472,0.4677126188846042,463.4905483773779,0.9384825439587761,1.3573835219285528
760,10857.14286,3573.4578643069167,0.46897807135062525,595.4034827822858,0.8345950765232389,1.1249199027463246
761,10871.42857,3742.066114303826,0.4558163223752997,592.8654297682792,0.8323484274459492,1.1801896950509743
762,10885.71429,4039.1780374016703,0.4324916486301462,558.0906022841401,0.8467525681989747,1.341744907587292
763,10900.0,4478.814005403705,0.40489614724528006,554.0976086257814,0.835803754604422,1.5013366644275306
764,10914.28571,4760.313870120434,0.3932462746485419,619.0449711731741,0.788360775580471,1.4539156186936957
765,10928.57143,4977.9193786489295,0.38244415563630624,608.2272644251867,0.7894526614852372,1.5532173492702577
766,10942.85714,5120.541589278547,0.3760275583665572,614.2050275589509,0.7821001078966437,1.5909561501788547
767,10957.14285,4883.8984265157305,0.38983227670269766,647.3728777508535,0.7730642612458808,1.4341287270453016
768,10971.42857,4842.519235170886,0.38775619887305013,566.3466656889333,0.8203305638271691,1.6020979538302158
769,10985.71428,4606.178559250266,0.39944266056105265,548.6577039236785,0.8398090150527185,1.558008127111271
770,11000.0,4482.218634266147,0.4049606962350119,541.4645708309511,0.8464443069982026,1.5315616575394733
771,11014.28571,4222.894305350555,0.41695095680577815,487.00776218418537,0.8964255409383922,1.5722714637083377
772,11028.57143,3807.090415072728,0.44708481066116257,518.6937526785368,0.8842552882349576,1.3471888654406217
773,11042.85714,3708.793665209898,0.4522539453430662,491.2339811379534,0.9091067939051943,1.3749240231305837
774,11057.14286,3470.6089865171107,0.4744802729582945,528.3899749396916,0.8866380571728227,1.2156455599878813
775,11071.42857,3409.600034165558,0.4751153926663634,481.97908487023835,0.9245612872761447,1.2924001131582155
776,11085.71428,3282.434798221465,0.48695036159376004,483.02982163090223,0.9282580637598666,1.2460575804589225
777,11100.0,3323.9276037617497,0.48586516714169625,512.3537733188131,0.9028123238249178,1.1994991274434277
778,11114.28571,3524.820656674429,0.47139789169118695,552.8522256163861,0.8665956525042527,1.1860110864826134
779,11128.57143,3675.5743263828253,0.4566744565504055,525.2804502477351,0.8813784947396678,1.2895218971447733
780,11142.85714,4123.3073826186555,0.4210089633762902,485.4018361804298,0.8963882915174015,1.5410260190475338
781,11157.14286,4368.1671042331345,0.40938365640822616,532.81472540363,0.8523727519649948,1.5131540532650096
782,11171.42857,4518.884670663379,0.4044034645115736,588.9549496403428,0.8120761178208561,1.436942375891719
783,11185.71428,4974.767627702148,0.37984731105755565,569.1990629042873,0.8108584694757556,1.6478887062586642
784,11200.0,5063.494152023643,0.3756745468129008,574.9343052776694,0.8039731388107049,1.6681693397236124
785,11214.28571,5135.5928669151,0.3734624326368117,591.1391969213703,0.7926456701829462,1.6551863657179495
786,11228.57143,4849.220966701025,0.3880694206708314,620.2668301682947,0.7835764181231263,1.482821883471912
787,11242.85714,4651.52646936836,0.39539865255079815,571.4042589654084,0.8171039929647477,1.5241552565301708
788,11257.14286,4245.8031874283015,0.421172618540077,595.4326784834363,0.816343366983219,1.3333593176533352
789,11271.42857,4086.7197346370085,0.42475390930110135,508.2352350598937,0.8786578707030306,1.4709414834207273
790,11285.71428,3905.5323411796453,0.4329608906237275,457.5882903837417,0.9269064978415376,1.5323938197139262
791,11300.0,3509.6021755973843,0.4722869258005451,571.2992971571891,0.851159541619682,1.1478592937489966
792,11314.28571,3404.9923547610756,0.4765033645810037,492.9401176515801,0.9153015091543786,1.2670731426443858
793,11328.57143,3446.8891401739943,0.4694982186699194,458.6601878133873,0.9438538151757856,1.3592144361392076
794,11342.85714,3260.8190124840776,0.491446627782411,511.78470637774683,0.904680295634659,1.179880818463606
795,11357.14286,3301.0629042199394,0.4856179937714649,479.4831497829078,0.932042315626093,1.2601159751385391
796,11371.42857,3542.0349751436243,0.4651123210006491,521.7713620489134,0.8840450903598149,1.2532810522954478
797,11385.71429,3483.743653246854,0.47279138913258384,529.9886565100928,0.8837277525725592,1.2169486598953525
798,11400.0,3764.030124309889,0.4489506081610368,509.9673433862049,0.8905886586771976,1.3527204742975756
799,11414.28571,4044.215831158122,0.43239553921248003,561.4257254117134,0.8443533580444222,1.336595165818484
800,11428.57143,4581.510890770254,0.39918836623924864,582.618926877688,0.8109740596085231,1.4742644583373878
801,11428.57143,4581.510890770254,0.39918836623924864,582.618926877688,0.8109740596085231,1.4742644583373878
