snapshot,time_Myr,bin_index,r_mid,sigma_rad,sigma_tan,sigma_z
771,11014.28571,15,15.5,150.00906589345985,192.88138484115774,29.37167186572378
771,11014.28571,16,16.5,171.85216404580868,177.38597393213013,27.842235760731253
771,11014.28571,17,17.5,114.15389679007157,146.5353414750583,22.913251889815303
771,11014.28571,18,18.5,98.23917722618596,172.09684968214196,33.72588613567901
771,11014.28571,19,19.5,139.32322726672012,177.42079434442098,40.770323877583344
772,11028.57143,0,0.5,151.49747445690835,164.92873995249832,68.41169253565435
772,11028.57143,1,1.5,139.11959734709166,169.0255773151088,55.71895677900739
772,11028.57143,2,2.5,134.26138317268612,171.60484117720998,50.91979258351385
772,11028.57143,3,3.5,131.64925977077206,168.88578523638168,50.61162690717862
772,11028.57143,4,4.5,141.87748003633013,161.19131665755552,45.83012478859029
772,11028.57143,5,5.5,127.92007112514395,171.68523585254783,42.84268940995287
772,11028.57143,6,6.5,144.89905015124668,161.23891385167428,35.50559981299937
772,11028.57143,7,7.5,138.021652038823,162.46503131094045,36.77511937503507
772,11028.57143,8,8.5,135.4582228083132,177.270362125373,32.869731154518256
772,11028.57143,9,9.5,147.2765161628012,167.04117711230742,35.35957226579421
772,11028.57143,10,10.5,159.34801535352233,175.92758807163727,35.4157783891231
772,11028.57143,11,11.5,142.05543465435045,177.09810558163937,28.444938085640594
772,11028.57143,12,12.5,185.30673640149644,170.6539537640825,34.04435281608654
772,11028.57143,13,13.5,143.61036058538804,154.1812037214679,29.790259216006955
772,11028.57143,14,14.5,142.85667431927803,211.54202277043382,22.404574315455893
772,11028.57143,15,15.5,87.08829263781598,134.5317549826364,28.01716851017864
772,11028.57143,16,16.5,149.8594005085647,168.9599450373569,26.229925573223966
772,11028.57143,17,17.5,140.89069730050883,100.07040939949952,23.819929952315473
772,11028.57143,18,18.5,127.13351466043503,152.942835117792,36.592807726252154
772,11028.57143,19,19.5,139.35818808297256,176.2535467510341,36.55700107604638
773,11042.85714,0,0.5,152.13369091457176,168.27701628805173,66.84172348725117
773,11042.85714,1,1.5,135.82658539039207,171.2465074064008,53.996041097719704
773,11042.85714,2,2.5,132.66286704781146,169.12079399262382,50.4288294594339
773,11042.85714,3,3.5,129.73061717903502,172.28973427599524,49.54536143251473
773,11042.85714,4,4.5,133.33081363850957,163.68469351346386,48.75551129455274
773,11042.85714,5,5.5,138.95586736315497,160.5661185200998,40.42004142222219
773,11042.85714,6,6.5,122.2542572486944,171.81112799109738,33.54530042714622
773,11042.85714,7,7.5,139.37943045830863,162.47077534754524,34.14416718633272
773,11042.85714,8,8.5,152.01286669172654,165.23787926621415,38.022196853701224
773,11042.85714,9,9.5,154.19668590283115,172.75422841012252,35.510207372789885
773,11042.85714,10,10.5,139.17822749995142,155.46869620182548,40.13649960371341
773,11042.85714,11,11.5,120.0006214943726,177.86562039235056,31.16010502066586
773,11042.85714,12,12.5,176.1959503372096,174.5875367310475,34.18622546765469
773,11042.85714,13,13.5,164.49191461239334,160.75687487858013,24.06158056232123
773,11042.85714,14,14.5,121.7648979053819,188.30793641442932,33.32683654558345
773,11042.85714,15,15.5,160.5256803302311,180.35136266745545,21.904917178528482
773,11042.85714,16,16.5,164.95268660279115,185.35918099382212,25.967772072814867
773,11042.85714,17,17.5,153.75257588429488,192.7475850594282,35.2283996301089
773,11042.85714,18,18.5,128.48376648286072,34.93333903250625,24.14968726688587
773,11042.85714,19,19.5,159.0568643505205,170.9850739420578,29.54896197053291
774,11057.14286,0,0.5,150.58109494494036,167.16552834583618,65.76034170114961
774,11057.14286,1,1.5,134.56559959003508,171.417105664377,56.014391498368944
774,11057.14286,2,2.5,134.69329981647854,168.121034451385,50.63393954644823
774,11057.14286,3,3.5,129.22336414786977,168.84130645458336,51.651533826393575
774,11057.14286,4,4.5,128.64685739449322,169.26187708655155,46.72468970325547
774,11057.14286,5,5.5,144.33489152803043,160.7134103294046,41.431885819158616
774,11057.14286,6,6.5,128.5744247827047,162.4361479271234,34.5061832789897
774,11057.14286,7,7.5,139.32760722867712,173.6077366910098,35.715627332407664
774,11057.14286,8,8.5,140.90671877545282,161.40231412996226,33.93732990102845
774,11057.14286,9,9.5,148.4685832193615,179.29712833302486,29.26013473566961
774,11057.14286,10,10.5,173.13534004127033,181.60193196224859,45.54325944674336
774,11057.14286,11,11.5,92.32635922247546,186.5350270401502,35.70442852056382
774,11057.14286,12,12.5,148.8119842514426,163.27464284155747,36.01194022736398
774,11057.14286,13,13.5,132.2764440296102,161.39717255436352,21.570377140119174
774,11057.14286,14,14.5,177.41271415063866,176.7292895154934,37.5965896524674
774,11057.14286,15,15.5,148.65384807495667,192.70646593626566,25.279254215970745
774,11057.14286,16,16.5,144.87533456765738,180.5477841643949,28.03161098289832
774,11057.14286,17,17.5,143.3953431645398,175.00817268998526,34.49624080080871
774,11057.14286,18,18.5,152.1682835617591,177.87254381896426,18.720841662967846
774,11057.14286,19,19.5,153.96354876814684,166.80848833039178,30.939610064062734
775,11071.42857,0,0.5,146.86184052584466,168.6596565422855,65.77207383271468
775,11071.42857,1,1.5,130.11655576361122,170.61046350465432,56.116619121056786
775,11071.42857,2,2.5,129.94321893520407,172.40228113561474,49.51601953636401
775,11071.42857,3,3.5,124.4423808988644,169.7017867764486,51.205100222886344
775,11071.42857,4,4.5,125.9397821309617,171.2556542937789,45.581764173785416
775,11071.42857,5,5.5,142.47240678347418,157.19002663534928,41.829244140228745
775,11071.42857,6,6.5,143.39857925913287,162.70427831195502,39.21309436563185
775,11071.42857,7,7.5,130.40441426408248,168.89417349723294,30.749830414418938
775,11071.42857,8,8.5,133.6295441132253,163.5297636371594,31.427412878200272
775,11071.42857,9,9.5,146.27272789861598,189.15698323432483,29.87277496272791
775,11071.42857,10,10.5,147.72159812083726,184.2016043544645,26.172955477815655
775,11071.42857,11,11.5,136.86260557450098,188.4875254360103,43.961433502126916
775,11071.42857,12,12.5,160.16415379570918,161.87232083266548,36.82354441872348
775,11071.42857,13,13.5,129.8089712123897,166.06694609406523,25.167839318055712
775,11071.42857,14,14.5,140.20823763772444,145.25763099389124,34.96883101169095
775,11071.42857,15,15.5,109.78186506159624,149.9171095412128,30.480719317389898
775,11071.42857,16,16.5,144.80363918508712,204.5116433828045,35.20717883614902
775,11071.42857,17,17.5,123.67688077619714,185.85947950875268,30.325232510866623
775,11071.42857,18,18.5,203.11507116223686,151.00218097353394,25.6505319528754
775,11071.42857,19,19.5,146.99072009671906,127.17830009283716,24.794401023999157
776,11085.71428,0,0.5,147.3308348868813,167.51889291149445,64.84304065450681
776,11085.71428,1,1.5,128.81539460512417,174.97311759504933,54.87456349866141
776,11085.71428,2,2.5,121.71790425299801,172.22075534555017,51.50227872907354
776,11085.71428,3,3.5,122.81858443417089,170.25842027674642,48.8255233419473
776,11085.71428,4,4.5,128.03485844992414,169.93248649978992,44.57111242214558
776,11085.71428,5,5.5,134.99718277654668,164.4060114080621,42.65021984927399
776,11085.71428,6,6.5,143.34078595923935,158.571943166184,36.891501483575716
776,11085.71428,7,7.5,106.25209976482816,178.96521136436402,30.567153641433332
776,11085.71428,8,8.5,155.97183897151297,178.7430379591102,35.67105871558136
776,11085.71428,9,9.5,147.26057694646585,158.91770855466527,32.287736279546586
776,11085.71428,10,10.5,149.19620216973937,209.1505519273792,32.194219688340254
776,11085.71428,11,11.5,152.93139588279098,182.28726047202005,30.561066796096593
776,11085.71428,12,12.5,145.99245478837867,172.2031735596029,31.11880899469787
776,11085.71428,13,13.5,146.24186244330537,161.150376227215,43.23849116897435
776,11085.71428,14,14.5,113.47825253056376,143.47928079924603,27.082354141076273
776,11085.71428,15,15.5,114.63669446150155,171.15607044874858,30.3468871887362
776,11085.71428,16,16.5,112.27674149799206,166.98501144230872,31.257849283281857
776,11085.71428,17,17.5,168.4477358403419,180.76496961769618,42.99920012756527
776,11085.71428,18,18.5,192.70945386971368,192.27573910790565,15.97911613151829
776,11085.71428,19,19.5,151.9581412533308,159.08923047618896,30.919262004713232
777,11100.0,0,0.5,146.09662824264518,170.6648716401954,65.62786036444153
777,11100.0,1,1.5,130.85003361366984,171.76983622444675,55.69746836974269
777,11100.0,2,2.5,126.47499516825789,169.67846998578074,50.231042752035464
777,11100.0,3,3.5,119.62900869239893,176.27705066253628,48.4019838775037
777,11100.0,4,4.5,129.2129624537478,165.75652523965093,44.67468093958912
777,11100.0,5,5.5,128.00667717324342,168.702808382568,43.576930414042
777,11100.0,6,6.5,133.7844314692076,167.30808401335287,36.651707924949385
777,11100.0,7,7.5,125.91137096136056,177.8493064783286,32.154602118614335
777,11100.0,8,8.5,144.73549996518366,161.36042814052527,44.29936003649457
777,11100.0,9,9.5,121.13664980796733,170.12337429794994,23.922235717058932
777,11100.0,10,10.5,147.6605650916646,185.12536754320917,26.27981519300327
777,11100.0,11,11.5,168.97741060610142,178.05095397679383,35.63354086843709
777,11100.0,12,12.5,106.2002879689022,179.22354158894214,36.03746447588231
777,11100.0,13,13.5,140.95656823557772,163.87884416928478,27.603017242838867
777,11100.0,14,14.5,109.68509159586476,174.98608655072954,31.464203981073386
777,11100.0,15,15.5,211.97206463276737,148.34739658454188,52.960168663474846
777,11100.0,16,16.5,125.94015591662375,170.8912842730202,22.132163849847824
777,11100.0,17,17.5,107.96032357426218,173.14642791478997,14.572580201978038
777,11100.0,18,18.5,106.82762930165651,171.05032141180862,30.913526008816902
777,11100.0,19,19.5,202.1534514656765,186.41784415361218,36.640786801469474
778,11114.28571,0,0.5,147.17528950839116,167.7992600818173,66.42220948622689
778,11114.28571,1,1.5,130.77670920610234,172.49253141233785,53.88696952555219
778,11114.28571,2,2.5,125.02897027677116,170.24023685577842,52.31029707377189
778,11114.28571,3,3.5,122.37691529811464,175.57293032560673,49.055095251654656
778,11114.28571,4,4.5,128.0294608769367,169.28659134152593,44.684932486757354
778,11114.28571,5,5.5,131.22448730270557,167.64801967509518,43.6603278508136
778,11114.28571,6,6.5,128.67168053675707,176.55966238696334,39.414466093225904
778,11114.28571,7,7.5,133.397744674759,157.4712696914167,34.55489534742308
778,11114.28571,8,8.5,113.08910337262148,168.2670078573271,27.683842093670137
778,11114.28571,9,9.5,138.39615216167311,174.52979733532948,29.791625073268612
778,11114.28571,10,10.5,109.20654289004456,197.25763756925656,44.95617036477722
778,11114.28571,11,11.5,119.37995105588679,174.19107087715165,22.56568594983852
778,11114.28571,12,12.5,179.8179370353905,165.60356435625317,36.54157362467607
778,11114.28571,13,13.5,156.72958653606705,159.22840010867307,25.037770996694974
778,11114.28571,14,14.5,177.91330839300053,157.3142161407257,40.37615477064577
778,11114.28571,15,15.5,44.540164301813846,132.3551774999056,31.32873797584745
778,11114.28571,16,16.5,160.70313481816356,185.24997769518848,34.012334595847115
778,11114.28571,17,17.5,202.70971159319697,128.74342539862647,72.92948079177827
778,11114.28571,18,18.5,223.920092296729,163.37770508679873,21.168026567366194
778,11114.28571,19,19.5,194.3013225514312,169.70873704316497,22.50762217985253
779,11128.57143,0,0.5,146.73153324343596,171.71036267421357,66.36542947354103
779,11128.57143,1,1.5,129.13998876741564,173.35845549312705,55.66760755349841
779,11128.57143,2,2.5,123.45730268324773,171.9994853136298,50.95716638553392
779,11128.57143,3,3.5,125.48809529442633,174.47258787040948,50.46471067327895
779,11128.57143,4,4.5,130.62225565064108,170.18035316102385,46.1868182709804
779,11128.57143,5,5.5,126.74552790652149,168.86752702322832,44.99449265776873
779,11128.57143,6,6.5,133.96188709634663,168.24481835413147,36.40208867687564
779,11128.57143,7,7.5,116.7168863190329,166.13514508134233,35.585741877292996
779,11128.57143,8,8.5,145.52837713680287,159.04617455516873,36.303722074639644
779,11128.57143,9,9.5,145.74841400782213,181.78802122152982,27.9561753257171
779,11128.57143,10,10.5,95.80133601015078,205.51465532288114,25.518704312558988
779,11128.57143,11,11.5,152.9303103827738,153.91559724453742,26.450443456568593
779,11128.57143,12,12.5,142.1275693390594,141.1572139885031,44.124594647546864
779,11128.57143,13,13.5,139.62359812636842,182.32245776693236,32.37884434210413
779,11128.57143,14,14.5,169.60300958436576,165.98607159086896,39.27419090900414
779,11128.57143,15,15.5,156.9241972189989,178.83141551784075,33.84203523791483
779,11128.57143,16,16.5,198.3205784964675,151.7229286923415,26.325523676708507
779,11128.57143,17,17.5,190.06305629676328,167.62421664288425,28.436879864403256
779,11128.57143,18,18.5,183.50303698826812,138.67816617981788,23.911817394438067
779,11128.57143,19,19.5,193.72545278199183,155.07255785103584,68.19116213716161
780,11142.85714,0,0.5,148.30684052078104,167.72266573461246,70.67199813500409
780,11142.85714,1,1.5,132.20446216231372,171.71557342485468,56.46625661872883
780,11142.85714,2,2.5,128.21437316973766,174.2014090931398,50.56771593870481
780,11142.85714,3,3.5,125.87674312296063,173.47864438494702,50.14059813831615
780,11142.85714,4,4.5,121.6619948955074,173.49140534034592,48.21853705883541
780,11142.85714,5,5.5,134.56225354058353,160.8016441651737,40.75633199775112
780,11142.85714,6,6.5,126.2041154980576,171.79108951438715,37.88601138631518
780,11142.85714,7,7.5,136.15615217404064,164.0008363773041,40.82890635952301
780,11142.85714,8,8.5,146.17877168376052,174.8798711364281,30.470955373192186
780,11142.85714,9,9.5,139.98910643423835,171.83664904770453,24.520990583861416
780,11142.85714,10,10.5,178.38734088301248,205.2291208612103,42.965743579695335
780,11142.85714,11,11.5,160.19059587927237,172.77542358942102,27.223021306674294
780,11142.85714,12,12.5,84.21125201069152,125.67678021868416,31.003687977479792
780,11142.85714,13,13.5,130.35587907642955,186.00946694125983,29.1366016513908
780,11142.85714,14,14.5,140.20470927434945,163.94413495375073,40.93777084003735
780,11142.85714,15,15.5,131.99017302427075,174.87766623109945,36.45365733899208
780,11142.85714,16,16.5,211.99743282426707,150.53431109340713,24.36226576977637
780,11142.85714,17,17.5,192.931022145628,157.93844375739235,29.38756197188688
780,11142.85714,18,18.5,224.67882232106135,142.4086390160698,42.49335178613893
780,11142.85714,19,19.5,269.26598496921275,153.1771840100033,35.39246501102422
781,11157.14286,0,0.5,149.08631306322917,166.75853432733345,69.48817974423696
781,11157.14286,1,1.5,135.74815808515302,171.89475624363604,56.803789834297746
781,11157.14286,2,2.5,126.89504275858442,172.77582032411217,51.37420944802993
781,11157.14286,3,3.5,126.04971347623753,175.20478823135699,51.002814980058545
781,11157.14286,4,4.5,118.96357616903445,173.58775810800478,46.198429707740196
781,11157.14286,5,5.5,140.10306413094048,163.67634123843257,41.7668203976672
781,11157.14286,6,6.5,130.3018759839031,168.3607725161725,41.33549715990432
781,11157.14286,7,7.5,136.16774009671133,174.43687209833394,36.3145624224356
781,11157.14286,8,8.5,145.98050782696313,183.10851033350968,37.03335164757689
781,11157.14286,9,9.5,138.52170098359377,182.4985610143702,38.97727706603388
781,11157.14286,10,10.5,155.54032777009263,192.47316911168025,29.10582230819622
781,11157.14286,11,11.5,153.74537772339937,150.20687243424925,31.639599605304827
781,11157.14286,12,12.5,209.5699041370232,156.03025504242976,42.405719138698515
781,11157.14286,13,13.5,188.76715153949323,168.04170343462047,34.35685307879537
781,11157.14286,14,14.5,182.65548663414324,150.96343413056434,31.33273240790296
781,11157.14286,15,15.5,133.46477293792876,205.60230970774165,37.218404597973894
781,11157.14286,16,16.5,163.52482012603298,152.31433059745086,52.538800089698405
781,11157.14286,17,17.5,174.16843394951027,140.5094990613444,21.83170370555268
781,11157.14286,18,18.5,118.32138563224287,161.21189645831163,26.788303683187127
781,11157.14286,19,19.5,98.71829243679483,145.9233511193555,31.08871538987788
782,11171.42857,0,0.5,151.11061772462853,165.9291881862446,71.21983668602256
782,11171.42857,1,1.5,136.56537021455,170.55425861648988,55.97401737999017
782,11171.42857,2,2.5,132.6220175852443,171.8520258355583,51.78976665746378
782,11171.42857,3,3.5,125.45444149810902,172.6939571036135,49.60823789405429
782,11171.42857,4,4.5,133.38897442687738,171.08903671458813,46.109757659178385
782,11171.42857,5,5.5,125.59207388979151,174.14055947268594,43.53428444662458
782,11171.42857,6,6.5,128.0652790945373,169.39468865433798,39.2670559546536
782,11171.42857,7,7.5,131.87049361058257,161.6608204656166,37.83763226712697
782,11171.42857,8,8.5,126.86228193987358,194.58136875727612,40.92775387046883
782,11171.42857,9,9.5,93.98424048185086,189.82199716721,30.84932669106867
782,11171.42857,10,10.5,194.3955733794974,155.43903519797905,34.730679881456446
782,11171.42857,11,11.5,181.01798203304867,160.72588384677528,32.46946785378901
782,11171.42857,12,12.5,198.62321198967678,148.01284102305897,32.769073519552784
782,11171.42857,13,13.5,183.46029379601572,153.7466375325376,32.40502849882925
782,11171.42857,14,14.5,187.70168454216181,185.60099402739115,38.12641885876499
782,11171.42857,15,15.5,171.5798549314879,171.27433948972399,38.299080341147416
782,11171.42857,16,16.5,131.45036712481152,157.23476580703152,38.3197450214036
782,11171.42857,17,17.5,198.67571848632105,184.662432309299,41.95898378622756
782,11171.42857,18,18.5,113.07334735526167,176.36354223906832,39.349534467836946
782,11171.42857,19,19.5,246.24721161225796,115.67485215708389,34.60275712136169
783,11185.71428,0,0.5,155.22173430762655,163.59341090538493,71.3395102349022
783,11185.71428,1,1.5,138.70365484210913,166.65884049676845,57.003475544120036
783,11185.71428,2,2.5,131.844459605885,172.5351471118549,50.851195620430204
783,11185.71428,3,3.5,135.89222908204556,171.64970941685092,47.959993247780496
783,11185.71428,4,4.5,128.485314256269,168.5959601828963,47.509391507878426
783,11185.71428,5,5.5,131.88151923445105,171.14311814443843,39.93631579696785
783,11185.71428,6,6.5,135.12894456626435,177.2592012222988,41.759319645271866
783,11185.71428,7,7.5,154.27916474844136,162.45369846706677,40.53885209801799
783,11185.71428,8,8.5,141.0948977693457,172.36794886626814,39.143141827625335
783,11185.71428,9,9.5,155.34001345160829,183.03841653315527,37.5795527712113
783,11185.71428,10,10.5,142.82894095247715,168.49061659388437,27.87332205976794
783,11185.71428,11,11.5,170.4755664341083,148.0567972650748,27.539324085425278
783,11185.71428,12,12.5,149.62888040462553,155.8816589901285,34.24166052629029
783,11185.71428,13,13.5,176.26487020713932,182.02168737870042,45.23565620003561
783,11185.71428,14,14.5,199.00305339097494,170.5636823601948,37.850025597123775
783,11185.71428,15,15.5,128.35563163537003,185.33499899091962,30.95966340042721
783,11185.71428,16,16.5,207.19149908547058,136.7202627671329,42.88094328874691
783,11185.71428,17,17.5,193.09192854982686,141.8450008188475,32.07934012671464
783,11185.71428,18,18.5,157.86920644132715,140.98365351400693,33.427335202785024
783,11185.71428,19,19.5,142.05075723320954,179.45254044291087,38.25306569079147
784,11200.0,0,0.5,155.27802350035805,162.14023356305333,71.26262060689145
784,11200.0,1,1.5,143.61632516193924,166.48479417739935,56.53442649903956
784,11200.0,2,2.5,138.40552060275607,169.6966949929333,52.641049968534894
784,11200.0,3,3.5,132.4042935416436,173.81956738951428,46.63841503117441
784,11200.0,4,4.5,139.44088670986204,168.8689505380765,45.439503707909864
784,11200.0,5,5.5,134.22881589833204,168.66649250106974,41.048815642215885
784,11200.0,6,6.5,133.9654658144502,181.10483018181537,42.31783995063098
784,11200.0,7,7.5,147.43780121580588,164.19293738613717,34.37903140785199
784,11200.0,8,8.5,152.74283147438692,170.045940124806,42.66062167173521
784,11200.0,9,9.5,123.14822996596291,197.40387478389954,40.45637097847249
784,11200.0,10,10.5,135.06007535297894,181.40650569108107,25.379341950395258
784,11200.0,11,11.5,184.42168328858247,142.08710718171764,38.84665786321768
784,11200.0,12,12.5,162.69391330818144,157.21253514493492,38.52730549898345
784,11200.0,13,13.5,148.3849123457246,154.3773265422538,29.78357875610373
784,11200.0,14,14.5,116.54953445282317,154.9093330582334,23.06488327427132
784,11200.0,15,15.5,178.08390665662913,185.18898091707,45.43284202394979
784,11200.0,16,16.5,168.76001198195988,148.71163417070755,29.571574396507895
784,11200.0,17,17.5,220.31838928775727,161.89838807191114,38.610611022749794
784,11200.0,18,18.5,169.1991039648649,143.00398847792678,38.721444012878564
784,11200.0,19,19.5,220.43305708290342,150.21458701520856,27.96957848918142
785,11214.28571,0,0.5,157.7900803191519,164.43572701553492,72.73808414890247
785,11214.28571,1,1.5,147.15479629573494,166.21638017861892,56.97649938313018
785,11214.28571,2,2.5,140.90555804081276,168.04215343697936,52.49090342526106
785,11214.28571,3,3.5,131.2840906721923,175.8649688240951,46.815619704658125
785,11214.28571,4,4.5,140.25279640094425,168.2625662151995,44.81651452730342
785,11214.28571,5,5.5,131.19369401113775,175.35541802441904,42.09692039084964
785,11214.28571,6,6.5,138.77152528800133,176.15711499423503,39.13460427532016
785,11214.28571,7,7.5,160.1334869448938,160.1551465632953,37.09529691959073
785,11214.28571,8,8.5,131.8496196860416,172.62183769992535,38.152564877702865
785,11214.28571,9,9.5,157.33225022520477,210.80911258232,43.62754441712609
785,11214.28571,10,10.5,118.94291036046991,167.41715385851123,35.222640133655204
785,11214.28571,11,11.5,156.90893959067648,143.73784273580154,27.204842833805547
785,11214.28571,12,12.5,157.13692250724912,187.35430906499994,38.7015519820898
785,11214.28571,13,13.5,201.44524025979692,158.45776885804733,42.770225664799355
785,11214.28571,14,14.5,141.76150119196686,152.29615904210615,23.83128535444221
785,11214.28571,15,15.5,170.43343805486012,201.90794781851153,51.40784713905149
785,11214.28571,16,16.5,166.02532884123193,180.12752289326883,27.782076850540477
785,11214.28571,17,17.5,173.36472488167763,154.4092056888066,46.959528807264086
785,11214.28571,18,18.5,207.2020602634995,154.60445508996366,26.73648549119815
785,11214.28571,19,19.5,115.57258657131588,194.3179618811679,24.51809171403086
786,11228.57143,0,0.5,159.2796915207343,164.30854928841325,71.67847115553751
786,11228.57143,1,1.5,149.6142682908637,164.5636464754891,57.32490103459194
786,11228.57143,2,2.5,145.38130735677024,168.92542218722463,50.21466457162897
786,11228.57143,3,3.5,134.80436549464446,172.8707405070745,48.010180308251456
786,11228.57143,4,4.5,145.39642728904863,170.2560274290953,45.22598848826707
786,11228.57143,5,5.5,136.32807241237538,177.64160516047647,43.4449215357039
786,11228.57143,6,6.5,140.8104343383683,168.98127437822512,37.8985426583429
786,11228.57143,7,7.5,139.1205689918063,174.389067552571,36.60132671697006
786,11228.57143,8,8.5,144.71218716759896,172.15372500899346,38.20357359171915
786,11228.57143,9,9.5,132.31329958925255,205.12962507425684,36.241757169991686
786,11228.57143,10,10.5,145.86952648857115,151.296743272792,26.143411786580334
786,11228.57143,11,11.5,180.91603280687434,196.69939914348402,36.60149433303498
786,11228.57143,12,12.5,197.63344126086622,166.52487420649848,47.45647709804258
786,11228.57143,13,13.5,155.74656189457428,195.43135331612777,41.24416987954364
786,11228.57143,14,14.5,122.60628627020222,161.769626480166,20.683181473662028
786,11228.57143,15,15.5,65.81137882844382,161.96780134881283,36.909253931318375
786,11228.57143,16,16.5,178.48814887576376,182.52817223475816,38.27934270665702
786,11228.57143,17,17.5,171.99963570491684,191.0632213323108,33.71162667599642
786,11228.57143,18,18.5,139.5569070967033,150.0696888840411,25.91784124870099
786,11228.57143,19,19.5,178.60685859327012,159.11816552570332,39.49000378896281
787,11242.85714,0,0.5,160.72647994588291,167.19690049370476,72.69851702311381
787,11242.85714,1,1.5,155.78723956511436,165.85597130531644,57.489820872198166
787,11242.85714,2,2.5,145.5785309848503,167.30790986011388,50.022698814060924
787,11242.85714,3,3.5,147.657713965506,170.5104612797488,47.933906842499844
787,11242.85714,4,4.5,143.8953609504499,169.19943851145874,46.80437495885952
787,11242.85714,5,5.5,143.09131971178132,171.55691902204384,43.749941040069814
787,11242.85714,6,6.5,140.60655930213844,171.30627904253888,36.07813288776608
787,11242.85714,7,7.5,133.08003305004655,181.16994670636845,34.8207702876112
787,11242.85714,8,8.5,157.53856745358127,159.5164711647988,39.440886387657464
787,11242.85714,9,9.5,116.32396227173939,195.16434855944658,37.8427776392465
787,11242.85714,10,10.5,156.80210632770996,155.1791565072251,28.06531674267251
787,11242.85714,11,11.5,179.1363781732952,174.2997271921609,34.56971059711485
787,11242.85714,12,12.5,145.9327946876658,213.9690403173324,43.7876418407045
787,11242.85714,13,13.5,185.8290185548872,168.81492159717016,45.45768177617451
787,11242.85714,14,14.5,179.78701303359054,200.59359882702853,37.16044383420983
787,11242.85714,15,15.5,138.18248275279558,154.79188521438581,45.208275314758644
787,11242.85714,16,16.5,152.6893534026816,194.94029892813478,30.733023378574277
787,11242.85714,17,17.5,162.35480576413642,188.76092880860412,35.346687520921286
787,11242.85714,18,18.5,160.03350619199793,174.48225505510428,35.587167928023035
787,11242.85714,19,19.5,214.64963495121245,163.11633929704533,26.571550364890292
788,11257.14286,0,0.5,162.82828710898463,169.34163705899238,69.43775582651188
788,11257.14286,1,1.5,153.72650011353355,167.36683553527067,55.76059218454341
788,11257.14286,2,2.5,150.12899613870854,170.90800589997733,51.80387362079261
788,11257.14286,3,3.5,150.1027063101608,168.86547668176897,49.18759035100408
788,11257.14286,4,4.5,150.70354626986094,167.9211264132475,46.2852676293318
788,11257.14286,5,5.5,146.34089325555493,168.5302365831927,44.34730988194927
788,11257.14286,6,6.5,146.2750425849906,170.05085738848365,33.95078104094637
788,11257.14286,7,7.5,134.3720956526356,185.642950350426,32.50074848117079
788,11257.14286,8,8.5,134.431017492493,177.1430572919656,35.35201018984764
788,11257.14286,9,9.5,172.0789486395503,163.99784908724013,38.114508519946284
788,11257.14286,10,10.5,131.92358763450045,196.86278054099503,30.138409320274956
788,11257.14286,11,11.5,165.43584936280678,163.82890439366832,41.16647400294858
788,11257.14286,12,12.5,140.52897387357487,191.7571545173319,27.906336479297476
788,11257.14286,13,13.5,166.4515601746201,166.50653960594516,38.55357955379099
788,11257.14286,14,14.5,205.901051010396,198.94991159920508,38.056189920227354
788,11257.14286,15,15.5,205.62350235832167,206.9092671024046,42.24267875762197
788,11257.14286,16,16.5,153.09050548766896,56.987971884289756,42.41184715557468
788,11257.14286,17,17.5,166.17688760834685,201.63957181606887,39.17703379418303
788,11257.14286,18,18.5,193.01214969473665,147.06227966903285,31.4878004786215
788,11257.14286,19,19.5,137.5973400301624,178.25267538800628,35.541383598026144
789,11271.42857,0,0.5,165.93335006729106,170.220988441372,69.43163867131496
789,11271.42857,1,1.5,157.48709349363958,171.04218040889003,54.10307943639823
789,11271.42857,2,2.5,154.68085072457268,172.05284052949833,48.6974042746265
789,11271.42857,3,3.5,150.91637005676935,165.59060563974694,51.07848198853982
789,11271.42857,4,4.5,156.4378552290473,168.19639866315802,45.568579840384
789,11271.42857,5,5.5,159.2826816739945,163.70663010323693,43.77140408202707
789,11271.42857,6,6.5,142.4461190143477,173.6912585323545,35.38727200027706
789,11271.42857,7,7.5,126.19922208628581,190.52791640585386,35.65776163329221
789,11271.42857,8,8.5,138.30001454173373,173.67495222588244,33.443481059446086
789,11271.42857,9,9.5,147.78573762006548,171.69315541645835,36.06339967774826
789,11271.42857,10,10.5,181.66059194312777,181.2846251379712,32.403201983058935
789,11271.42857,11,11.5,176.02613622085784,143.2150218384167,28.508140596046783
789,11271.42857,12,12.5,181.36114650760433,187.24574007400074,23.840936930860533
789,11271.42857,13,13.5,140.86861513704676,168.01443433163936,29.905234029666122
789,11271.42857,14,14.5,180.9006081436245,172.80149346858542,38.02184161989665
789,11271.42857,15,15.5,182.02287907166618,208.1316154768309,63.22608000271345
789,11271.42857,16,16.5,161.9050511978088,192.67342470626767,29.868170133394752
789,11271.42857,17,17.5,152.64423061226924,187.65039811486776,39.95148886880353
789,11271.42857,18,18.5,160.66154157205284,207.54632744524903,35.184957709106634
789,11271.42857,19,19.5,199.88277775939648,197.70475279117514,28.302297119295005
790,11285.71428,0,0.5,171.0493115201991,173.16144373319463,68.24608358632626
790,11285.71428,1,1.5,162.09087829940998,172.82484348766954,54.299314887314644
790,11285.71428,2,2.5,157.85063246707654,172.91536062594233,50.70099953968134
790,11285.71428,3,3.5,163.7546084944901,164.3303285071857,48.67666689210455
